DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): maps.googleapis.com
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3+Hoover+St%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 585
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=30+Newton+St%2C+Brooklyn%2C+NY+11222%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 636
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=30+Van+Siclen+Ave%2C+Floral+Park%2C+NY+11001%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 591
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=30-17+40th+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 561
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=30-17+40th+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 561
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=30-30+Northern+Blvd%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 564
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=305+Federal+Cir%2C+Jamaica%2C+NY+11430%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 623
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=305+Federal+Cir%2C+Jamaica%2C+NY+11430%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 623
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=310+Federal+Cir%2C+Jamaica%2C+NY+11430%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 622
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-09+Newtown+Ave%2C+Astoria%2C+NY+11102%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 622
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-09+Newtown+Ave%2C+Astoria%2C+NY+11102%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 622
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Thomson+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 554
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Thomson+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 554
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Whitestone+Expy%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 562
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Whitestone+Expy%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 562
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Whitestone+Expy%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 562
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-10+Whitestone+Expy%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 562
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=312+Federal+Cir%2C+Jamaica%2C+NY+11430%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 588
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3121+Surf+Ave%2C+Brooklyn%2C+NY+11224%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 624
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-4+Ditmars+Blvd%2C+Astoria%2C+NY+11105%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 627
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=318+Federal+Circle%2C+Jamaica%2C+NY+11430%2C+United+States&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 622
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=31-85+Whitestone+Expressway%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 559
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=32-49+Francis+Lewis+Blvd%2C+Flushing%2C+NY+11358%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 569
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=32-50+Hunters+Point+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 557
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=32-50+Hunters+Point+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 557
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=327+Beach+19th+St%2C+Far+Rockaway%2C+NY+11691%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=33-01+30th+Ave%2C+Astoria%2C+NY+11103%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 616
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=33-40+127th+Pl%2C+Flushing%2C+NY+11368%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 552
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=34+Pennsylvania+Blvd%2C+Bellerose%2C+NY+11001%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 624
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=340+Federal+Cir%2C+Jamaica%2C+NY+11430%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 638
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=34-12+36th+St%2C+Astoria%2C+NY+11106%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 548
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=34-12+36th+St%2C+Astoria%2C+NY+11106%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 548
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=34-21+Greenpoint+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 646
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=34-21+Greenpoint+Ave%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 646
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35+N+Tyson+Ave%2C+Floral+Park%2C+NY+11001%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 632
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35+N+Tyson+Ave%2C+Floral+Park%2C+NY+11001%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 632
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35+N+Tyson+Ave%2C+Floral+Park%2C+NY+11001%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 632
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3500+48th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 571
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3551+81st+St%2C+Jackson+Heights%2C+NY+11372%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 558
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3551+81st+St%2C+Jackson+Heights%2C+NY+11372%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 558
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35-55+223rd+St%2C+Bayside%2C+NY+11361%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35-55+223rd+St%2C+Bayside%2C+NY+11361%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=35-55+223rd+St%2C+Bayside%2C+NY+11361%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=36+Bruckner+Blvd%2C+Bronx%2C+NY+10454%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 574
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=36+Bruckner+Blvd%2C+Bronx%2C+NY+10454%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 574
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=36-28+14th+St%2C+Long+Island+City%2C+NY+11106%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 554
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=370+Beach+85th+St%2C+Far+Rockaway%2C+NY+11693%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=370+Beach+85th+St%2C+Far+Rockaway%2C+NY+11693%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3700-06+Junction+Blvd%2C+Flushing%2C+NY+11368%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 565
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3700-06+Junction+Blvd%2C+Flushing%2C+NY+11368%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 565
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=3700-06+Junction+Blvd%2C+Flushing%2C+NY+11368%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 565
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=38-34+11th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 549
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=38-34+11th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 549
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=38-36+Crescent+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 636
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=38-45+Vernon+Blvd%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 645
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=38-54+11th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 552
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=39-15+21st+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 629
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W+%231%2C+Long+Island+City%2C+NY+11101&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 641
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W+%231%2C+Long+Island+City%2C+NY+11101&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 641
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W+%231%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 641
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W+%232%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 641
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=4+Ct+Square+W%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 553
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=40+-+14%2F16+Main+Street%2C+Flushing%2C+NY+11354%2C+United+States&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 610
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=40+-+14%2F16+Main+Street%2C+Flushing%2C+NY+11354%2C+United+States&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 610
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=400+Somerset+Corporate+Blvd+%23500%2C+Bridgewater%2C+NJ+08807&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 633
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=400+Weaver+Ave%2C+Fort+Totten%2C+NY+11359%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 556
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=402+Beach+169th+St%2C+Breezy+Point%2C+NY+11697%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 648
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=40-24+College+Point+Blvd+%238213%2C+Flushing%2C+NY+11354%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 689
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=40-25+Crescent+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 554
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=41-17+Main+St%2C+Queens%2C+NY+11355%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 589
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=41-17+Main+St%2C+Queens%2C+NY+11355%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 589
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=41-43+Crescent+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 561
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=41-43+Crescent+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 561
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=420+Doughty+Blvd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 558
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=420+Doughty+Blvd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 558
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=42-15+Crescent+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 639
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=42-34+27th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 552
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=426+Doughty+Blvd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 542
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=42-60+Main+St%2C+Flushing%2C+NY+11355%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 615
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=42-99+Francis+Lewis+Blvd%2C+Bayside%2C+NY+11361%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 563
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=42-99+Francis+Lewis+Blvd%2C+Bayside%2C+NY+11361%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 563
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-1+22nd+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 555
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-1+22nd+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 555
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-1+22nd+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 555
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-22+Queens+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 548
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-22+Queens+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 548
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=43-53+162nd+St%2C+Flushing%2C+NY+11358%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 623
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=44-36+Vernon+Blvd%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 567
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+34th+St%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 623
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+Rason+Rd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 577
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+Rason+Rd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 577
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+Rason+Rd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 577
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+Rason+Rd%2C+Inwood%2C+NY+11096%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 577
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45+W+21st+St+%23403%2C+New+York%2C+NY+10010%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 658
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45-10+Ct+Square+W%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 646
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45-10+Ct+Square+W%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 646
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45-18+Ct+Square+W+%23503%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 663
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45-18+Ct+Square+W+%23600%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 662
DEBUG:urllib3.connectionpool:https://maps.googleapis.com:443 "GET /maps/api/geocode/json?address=45-18+Ct+Square+W+%23600%2C+Long+Island+City%2C+NY+11101%2C+USA&key=AIzaSyAQy-_S2_hUM0TXw-yEMoXkP8P3cFnGRIY HTTP/1.1" 200 662
